,cut,floor,profit,loans,wins,defaults
4150,0.42,0.045,5620051.678864497,93719,28531,4804
4151,0.42,0.05,6437921.000071618,93719,26887,4588
4152,0.42,0.055,6890695.930871986,93719,25253,4392
4153,0.42,0.06,7355892.223386903,93719,23703,4194
4154,0.42,0.065,7539197.255634332,93719,22314,4031
4155,0.42,0.07,7752060.545692123,93719,21023,3860
4156,0.42,0.075,8003462.3317066645,93719,19833,3699
4157,0.42,0.08,8281851.808324471,93719,18734,3542
4158,0.42,0.085,8236072.091628073,93719,17700,3410
4159,0.42,0.09,8291213.936397647,93719,16711,3271
4160,0.42,0.095,8359647.749427916,93719,15806,3144
4161,0.42,0.1,8570899.522792552,93719,14941,3005
4162,0.42,0.105,8594115.876545912,93719,14053,2869
4163,0.42,0.11,8796375.970128024,93719,13238,2731
4164,0.42,0.115,8939947.566267163,93719,12529,2611
4165,0.42,0.12,8800673.063153468,93719,11859,2512
4166,0.42,0.125,8544038.651995655,93719,11246,2432
4167,0.42,0.13,8313821.982950639,93719,10668,2357
4168,0.42,0.135,8265381.30029374,93719,10090,2266
4169,0.42,0.14,8187855.640233471,93719,9626,2195
4170,0.42,0.145,7999612.459789892,93719,9172,2131
4171,0.42,0.15,7863685.270239091,93719,8760,2066
4172,0.42,0.155,7808859.993731163,93719,8385,2004
4173,0.42,0.16,7688924.276940397,93719,8054,1956
4174,0.42,0.165,7740839.47386393,93719,7702,1886
4175,0.42,0.17,7769912.476836714,93719,7387,1825
4176,0.42,0.17500000000000002,7596276.565412168,93719,7076,1776
4177,0.42,0.18,7545156.095014261,93719,6765,1715
4178,0.42,0.185,7626569.9811243955,93719,6516,1660
4179,0.42,0.19,7501519.790544409,93719,6278,1619
4180,0.42,0.195,7453136.559679743,93719,6070,1582
4181,0.42,0.2,7408665.671788066,93719,5873,1544
4182,0.42,0.20500000000000002,7453552.95046239,93719,5695,1505
4183,0.42,0.21,7248124.695071779,93719,5520,1484
4184,0.42,0.215,7142293.157735098,93719,5365,1459
4185,0.42,0.22,7126339.794919297,93719,5215,1430
4186,0.42,0.225,7051364.474947141,93719,5081,1407
4187,0.42,0.23,6978208.645261863,93719,4948,1383
4188,0.42,0.23500000000000001,6936785.9552407535,93719,4825,1361
4189,0.42,0.24,6944133.101426508,93719,4711,1338
4190,0.42,0.245,6851686.823486835,93719,4607,1322
4191,0.42,0.25,6830290.8728104895,93719,4506,1302
4192,0.42,0.255,6869145.1323770415,93719,4419,1283
4193,0.42,0.26,6895051.641258238,93719,4337,1264
4194,0.42,0.265,6856311.575440191,93719,4263,1253
4195,0.42,0.27,6843461.245185398,93719,4182,1237
4196,0.42,0.275,6843090.416609526,93719,4112,1223
4197,0.42,0.28,6889980.902575346,93719,4056,1210
4198,0.42,0.28500000000000003,6817222.331108997,93719,3974,1196
4199,0.42,0.29,6802493.597293746,93719,3903,1181
4200,0.42,0.295,6771359.653231733,93719,3841,1170
4201,0.42,0.3,6814052.9156166995,93719,3786,1156
4202,0.42,0.305,6837416.042556762,93719,3735,1145
4203,0.42,0.31,6865476.85472976,93719,3688,1134
4204,0.42,0.315,6944720.0116262445,93719,3648,1122
4205,0.42,0.32,6944302.5179270785,93719,3608,1113
4206,0.42,0.325,6958380.538210588,93719,3561,1101
4207,0.42,0.33,6971262.451997184,93719,3509,1087
4208,0.42,0.335,7069047.579512597,93719,3474,1074
4209,0.42,0.34,7072597.882382601,93719,3442,1067
4210,0.42,0.34500000000000003,7143093.551377943,93719,3409,1056
4211,0.42,0.35000000000000003,7167367.12799701,93719,3380,1050
4212,0.42,0.355,7212072.112981194,93719,3335,1036
4213,0.42,0.36,7298538.880540421,93719,3307,1025
4214,0.42,0.365,7376613.1024233475,93719,3278,1015
4215,0.42,0.37,7437553.508957246,93719,3250,1006
4216,0.42,0.375,7458325.488903371,93719,3219,997
4217,0.42,0.38,7508824.028117251,93719,3185,986
4218,0.42,0.385,7516061.606181406,93719,3150,976
4219,0.42,0.39,7665673.576366371,93719,3124,962
4220,0.42,0.395,7666455.322946098,93719,3094,954
4221,0.42,0.4,7698414.69087844,93719,3071,948
4222,0.42,0.405,7737774.192582034,93719,3042,938
4223,0.42,0.41000000000000003,7826151.231043354,93719,3021,929
4224,0.42,0.41500000000000004,7865118.6030478,93719,2989,918
4225,0.42,0.42,7938815.699171019,93719,2959,906
4226,0.42,0.425,8004794.892804238,93719,2945,901
4227,0.42,0.43,8042980.949098429,93719,2923,894
4228,0.42,0.435,8097719.81640492,93719,2899,885
4229,0.42,0.44,8107784.095373698,93719,2872,877
4230,0.42,0.445,8152361.23413437,93719,2846,867
4231,0.42,0.45,8107841.5074327,93719,2815,859
4232,0.42,0.455,8166929.625377787,93719,2789,848
4233,0.42,0.46,8156598.16965003,93719,2767,842
4234,0.42,0.465,8152982.038298182,93719,2745,836
4235,0.42,0.47000000000000003,8072302.338279745,93719,2718,831
4236,0.42,0.47500000000000003,8060674.059997222,93719,2706,830
4237,0.42,0.48,8048239.314088417,93719,2694,829
4238,0.42,0.485,8097423.147196863,93719,2683,825
4239,0.42,0.49,8161473.907602784,93719,2665,817
4240,0.42,0.495,8178838.1869602045,93719,2648,812
4241,0.42,0.5,8269198.830489512,93719,2634,804
4242,0.43,0.0,-5757190.255094016,94716,44792,6800
4243,0.43,0.005,-4002143.8643576577,94716,42831,6579
4244,0.43,0.01,-2290351.880467242,94716,40966,6359
4245,0.43,0.015,-704125.9593037654,94716,39161,6141
4246,0.43,0.02,648296.0022073522,94716,37380,5935
4247,0.43,0.025,1742666.6617843183,94716,35618,5740
4248,0.43,0.03,2974778.4430941762,94716,33889,5530
4249,0.43,0.035,3922725.9384793276,94716,32120,5318
4250,0.43,0.04,4834655.941582084,94716,30398,5109
4251,0.43,0.045,5631015.854435617,94716,28757,4903
4252,0.43,0.05,6475235.175642739,94716,27111,4685
4253,0.43,0.055,6918658.156338862,94716,25475,4489
4254,0.43,0.06,7382239.509552957,94716,23924,4291
4255,0.43,0.065,7571744.541800386,94716,22535,4128
4256,0.43,0.07,7790807.831858177,94716,21244,3957
4257,0.43,0.075,8050202.580516448,94716,20052,3795
4258,0.43,0.08,8334742.057134255,94716,18953,3638
4259,0.43,0.085,8295112.340437857,94716,17919,3506
4260,0.43,0.09,8356404.185207432,94716,16930,3367
4261,0.43,0.095,8422580.96088143,94716,16024,3240
4262,0.43,0.1,8639932.73424607,94716,15159,3101
4263,0.43,0.105,8672327.101956699,94716,14267,2963
4264,0.43,0.11,8872030.15818254,94716,13451,2825
4265,0.43,0.115,9022944.716965413,94716,12740,2704
4266,0.43,0.12,8891073.655149195,94716,12068,2604
4267,0.43,0.125,8650289.243991384,94716,11454,2523
4268,0.43,0.13,8425922.574946368,94716,10876,2448
4269,0.43,0.135,8393331.892289469,94716,10297,2356
4270,0.43,0.14,8321656.232229199,94716,9833,2285
4271,0.43,0.145,8139263.05178562,94716,9379,2221
4272,0.43,0.15,8019185.862234818,94716,8966,2155
4273,0.43,0.155,7970210.585726893,94716,8591,2093
4274,0.43,0.16,7856124.868936127,94716,8260,2045
4275,0.43,0.165,7913890.065859661,94716,7908,1975
4276,0.43,0.17,7948813.068832442,94716,7593,1914
4277,0.43,0.17500000000000002,7781027.157407897,94716,7282,1865
4278,0.43,0.18,7717201.754375998,94716,6969,1804
4279,0.43,0.185,7804365.640486134,94716,6720,1749
4280,0.43,0.19,7685065.449906148,94716,6482,1708
4281,0.43,0.195,7642432.219041482,94716,6274,1671
4282,0.43,0.2,7603711.3311498035,94716,6077,1633
4283,0.43,0.20500000000000002,7654348.609824128,94716,5899,1594
4284,0.43,0.21,7454670.354433516,94716,5724,1573
4285,0.43,0.215,7354932.6215053955,94716,5567,1547
4286,0.43,0.22,7354679.258689595,94716,5416,1517
4287,0.43,0.225,7285696.90136117,94716,5280,1493
4288,0.43,0.23,7218191.071675892,94716,5147,1469
4289,0.43,0.23500000000000001,7183077.380345606,94716,5016,1443
4290,0.43,0.24,7186072.028757347,94716,4901,1420
4291,0.43,0.245,7089304.638748869,94716,4792,1402
4292,0.43,0.25,7063134.217692285,94716,4686,1380
4293,0.43,0.255,7086184.111836216,94716,4573,1349
4294,0.43,0.26,7113425.160242639,94716,4489,1329
4295,0.43,0.265,7055556.972025623,94716,4411,1317
4296,0.43,0.27,7043207.940177297,94716,4328,1300
4297,0.43,0.275,7013083.901950797,94716,4255,1286
4298,0.43,0.28,7059980.902575346,94716,4199,1273
4299,0.43,0.28500000000000003,6987222.331108997,94716,4117,1259
4300,0.43,0.29,6972493.597293746,94716,4046,1244
4301,0.43,0.295,6941359.653231733,94716,3984,1233
4302,0.43,0.3,6984052.9156166995,94716,3929,1219
4303,0.43,0.305,7007416.042556759,94716,3878,1208
4304,0.43,0.31,7035476.854729762,94716,3831,1197
4305,0.43,0.315,7114720.011626244,94716,3791,1185
4306,0.43,0.32,7114302.5179270785,94716,3751,1176
4307,0.43,0.325,7128380.538210588,94716,3704,1164
4308,0.43,0.33,7141262.451997184,94716,3652,1150
4309,0.43,0.335,7239047.579512597,94716,3617,1137
4310,0.43,0.34,7242597.882382601,94716,3585,1130
4311,0.43,0.34500000000000003,7313093.551377943,94716,3552,1119
4312,0.43,0.35000000000000003,7337367.12799701,94716,3523,1113
4313,0.43,0.355,7382072.112981195,94716,3478,1099
4314,0.43,0.36,7468538.880540421,94716,3450,1088
4315,0.43,0.365,7546613.1024233475,94716,3421,1078
4316,0.43,0.37,7607553.508957246,94716,3393,1069
4317,0.43,0.375,7628325.488903371,94716,3362,1060
4318,0.43,0.38,7678824.028117252,94716,3328,1049
4319,0.43,0.385,7686061.606181406,94716,3293,1039
4320,0.43,0.39,7835673.576366372,94716,3267,1025
4321,0.43,0.395,7836455.322946096,94716,3237,1017
4322,0.43,0.4,7868414.69087844,94716,3214,1011
4323,0.43,0.405,7907774.192582034,94716,3185,1001
4324,0.43,0.41000000000000003,7996151.231043354,94716,3164,992
4325,0.43,0.41500000000000004,8035118.6030478,94716,3132,981
4326,0.43,0.42,8108815.699171019,94716,3102,969
4327,0.43,0.425,8174794.89280424,94716,3088,964
4328,0.43,0.43,8212980.949098429,94716,3066,957
4329,0.43,0.435,8267719.81640492,94716,3042,948
4330,0.43,0.44,8277784.095373698,94716,3015,940
4331,0.43,0.445,8322361.23413437,94716,2989,930
4332,0.43,0.45,8277841.5074327,94716,2958,922
4333,0.43,0.455,8336929.625377787,94716,2932,911
4334,0.43,0.46,8326598.16965003,94716,2910,905
4335,0.43,0.465,8322982.038298182,94716,2888,899
4336,0.43,0.47000000000000003,8242302.338279745,94716,2861,894
4337,0.43,0.47500000000000003,8230674.059997222,94716,2849,893
4338,0.43,0.48,8218239.314088417,94716,2837,892
4339,0.43,0.485,8267423.147196863,94716,2826,888
4340,0.43,0.49,8331473.907602784,94716,2808,880
4341,0.43,0.495,8348838.186960206,94716,2791,875
4342,0.43,0.5,8439198.830489513,94716,2777,867
4343,0.44,0.0,-5868838.435926179,96160,45159,6966
4344,0.44,0.005,-4127069.2153115766,96160,43195,6745
4345,0.44,0.01,-2390964.8645637487,96160,41325,6522
4346,0.44,0.015,-802889.3556341898,96160,39519,6304
4347,0.44,0.02,544025.8898778692,96160,37727,6094
4348,0.44,0.025,1649756.2178796183,96160,35963,5898
4349,0.44,0.03,2875206.9349456746,96160,34232,5688
4350,0.44,0.035,3824360.613759532,96160,32462,5476
4351,0.44,0.04,4757396.800290995,96160,30737,5265
4352,0.44,0.045,5574762.896573233,96160,29093,5057
4353,0.44,0.05,6419939.335335012,96160,27446,4839
4354,0.44,0.055,6872412.316031134,96160,25810,4643
4355,0.44,0.06,7346875.197195074,96160,24257,4444
4356,0.44,0.065,7555380.229442502,96160,22867,4280
4357,0.44,0.07,7785049.702929,96160,21574,4108
4358,0.44,0.075,8036511.324989446,96160,20380,3946
4359,0.44,0.08,8329900.801607252,96160,19281,3789
4360,0.44,0.085,8299121.084910855,96160,18247,3657
4361,0.44,0.09,8399262.929680431,96160,17255,3515
4362,0.44,0.095,8485645.888783135,96160,16346,3386
4363,0.44,0.1,8713083.023191834,96160,15479,3246
4364,0.44,0.105,8784227.390902465,96160,14584,3105
4365,0.44,0.11,9002680.447128309,96160,13767,2966
4366,0.44,0.115,9172345.005911177,96160,13055,2844
4367,0.44,0.12,9041392.804243632,96160,12380,2743
4368,0.44,0.125,8809258.39308582,96160,11766,2662
4369,0.44,0.13,8593541.7240408,96160,11188,2587
4370,0.44,0.135,8570557.22481261,96160,10607,2494
4371,0.44,0.14,8507481.564752342,96160,10143,2423
4372,0.44,0.145,8315395.864563909,96160,9687,2359
4373,0.44,0.15,8203818.675013106,96160,9274,2293
4374,0.44,0.155,8135611.948791298,96160,8896,2231
4375,0.44,0.16,8030694.041427108,96160,8563,2182
4376,0.44,0.165,8097415.421779349,96160,8209,2111
4377,0.44,0.17,8151169.311457362,96160,7891,2048
4378,0.44,0.17500000000000002,7991583.400032815,96160,7580,1999
4379,0.44,0.18,7945957.997000917,96160,7266,1937
4380,0.44,0.185,8031778.066539758,96160,7016,1882
4381,0.44,0.19,7920627.875959773,96160,6778,1841
4382,0.44,0.195,7886344.481741657,96160,6568,1803
4383,0.44,0.2,7846335.960707392,96160,6368,1764
4384,0.44,0.20500000000000002,7895128.804273223,96160,6189,1725
4385,0.44,0.21,7703400.54888261,96160,6014,1704
4386,0.44,0.215,7612373.2512388425,96160,5847,1673
4387,0.44,0.22,7679299.324841999,96160,5678,1631
4388,0.44,0.225,7576672.494788904,96160,5534,1605
4389,0.44,0.23,7524866.775643598,96160,5398,1579
4390,0.44,0.23500000000000001,7501790.88745183,96160,5226,1532
4391,0.44,0.24,7505813.902957699,96160,5107,1507
4392,0.44,0.245,7379304.638748869,96160,4995,1489
4393,0.44,0.25,7353134.217692285,96160,4889,1467
4394,0.44,0.255,7376184.111836216,96160,4776,1436
4395,0.44,0.26,7403425.160242639,96160,4692,1416
4396,0.44,0.265,7345556.972025623,96160,4614,1404
4397,0.44,0.27,7333207.940177297,96160,4531,1387
4398,0.44,0.275,7303083.901950797,96160,4458,1373
4399,0.44,0.28,7349980.902575346,96160,4402,1360
4400,0.44,0.28500000000000003,7277222.331108997,96160,4320,1346
4401,0.44,0.29,7262493.597293746,96160,4249,1331
4402,0.44,0.295,7231359.653231733,96160,4187,1320
4403,0.44,0.3,7274052.9156166995,96160,4132,1306
4404,0.44,0.305,7297416.042556761,96160,4081,1295
4405,0.44,0.31,7325476.854729762,96160,4034,1284
4406,0.44,0.315,7404720.0116262445,96160,3994,1272
4407,0.44,0.32,7404302.517927078,96160,3954,1263
4408,0.44,0.325,7418380.538210588,96160,3907,1251
4409,0.44,0.33,7431262.451997184,96160,3855,1237
4410,0.44,0.335,7529047.579512597,96160,3820,1224
4411,0.44,0.34,7532597.882382601,96160,3788,1217
4412,0.44,0.34500000000000003,7603093.551377943,96160,3755,1206
4413,0.44,0.35000000000000003,7627367.12799701,96160,3726,1200
4414,0.44,0.355,7672072.112981194,96160,3681,1186
4415,0.44,0.36,7758538.880540421,96160,3653,1175
4416,0.44,0.365,7836613.1024233475,96160,3624,1165
4417,0.44,0.37,7897553.508957246,96160,3596,1156
4418,0.44,0.375,7918325.488903371,96160,3565,1147
4419,0.44,0.38,7968824.028117251,96160,3531,1136
4420,0.44,0.385,7976061.606181406,96160,3496,1126
4421,0.44,0.39,8125673.576366371,96160,3470,1112
4422,0.44,0.395,8126455.322946096,96160,3440,1104
4423,0.44,0.4,8158414.690878441,96160,3417,1098
4424,0.44,0.405,8197774.192582034,96160,3388,1088
4425,0.44,0.41000000000000003,8286151.231043354,96160,3367,1079
4426,0.44,0.41500000000000004,8325118.603047799,96160,3335,1068
4427,0.44,0.42,8398815.69917102,96160,3305,1056
4428,0.44,0.425,8464794.892804239,96160,3291,1051
4429,0.44,0.43,8502980.949098429,96160,3269,1044
4430,0.44,0.435,8557719.81640492,96160,3245,1035
4431,0.44,0.44,8567784.095373696,96160,3218,1027
4432,0.44,0.445,8612361.23413437,96160,3192,1017
4433,0.44,0.45,8567841.5074327,96160,3161,1009
4434,0.44,0.455,8626929.625377787,96160,3135,998
4435,0.44,0.46,8616598.16965003,96160,3113,992
4436,0.44,0.465,8612982.038298182,96160,3091,986
4437,0.44,0.47000000000000003,8532302.338279745,96160,3064,981
4438,0.44,0.47500000000000003,8520674.059997223,96160,3052,980
4439,0.44,0.48,8508239.314088417,96160,3040,979
4440,0.44,0.485,8557423.147196863,96160,3029,975
4441,0.44,0.49,8621473.907602785,96160,3011,967
4442,0.44,0.495,8638838.186960207,96160,2994,962
4443,0.44,0.5,8729198.830489513,96160,2980,954
4444,0.45,0.0,-5947031.717915616,96906,45291,7029
4445,0.45,0.005,-4201812.497301013,96906,43327,6808
4446,0.45,0.01,-2452258.1465531853,96906,41456,6584
4447,0.45,0.015,-860732.6376236271,96906,39650,6366
4448,0.45,0.02,489632.60788843187,96906,37858,6156
4449,0.45,0.025,1598812.935890181,96906,36094,5960
4450,0.45,0.03,2827713.6529562366,96906,34363,5750
4451,0.45,0.035,3780317.331770094,96906,32593,5538
4452,0.45,0.04,4726803.518301558,96906,30867,5326
4453,0.45,0.045,5530648.31523581,96906,29221,5118
4454,0.45,0.05,6379174.753997588,96906,27574,4900
4455,0.45,0.055,6834997.734693712,96906,25938,4704
4456,0.45,0.06,7312810.6158576505,96906,24385,4505
4457,0.45,0.065,7524665.64810508,96906,22995,4341
4458,0.45,0.07,7767685.121591575,96906,21701,4168
4459,0.45,0.075,8013711.564323741,96906,20506,4006
4460,0.45,0.08,8310401.040941548,96906,19407,3849
4461,0.45,0.085,8292921.32424515,96906,18372,3716
4462,0.45,0.09,8406363.169014726,96906,17379,3573
4463,0.45,0.095,8496046.12811743,96906,16470,3444
4464,0.45,0.1,8726783.262526128,96906,15603,3304
4465,0.45,0.105,8801227.63023676,96906,14708,3163
4466,0.45,0.11,9022980.686462604,96906,13891,3024
4467,0.45,0.115,9195945.245245472,96906,13179,2902
4468,0.45,0.12,9068293.043577924,96906,12504,2801
4469,0.45,0.125,8839458.632420115,96906,11890,2720
4470,0.45,0.13,8627041.963375099,96906,11312,2645
4471,0.45,0.135,8597958.084026877,96906,10730,2552
4472,0.45,0.14,8528778.642570173,96906,10265,2481
4473,0.45,0.145,8339892.9423817415,96906,9809,2417
4474,0.45,0.15,8231515.752830938,96906,9396,2351
4475,0.45,0.155,8157076.921778482,96906,9017,2289
4476,0.45,0.16,8055309.014414293,96906,8684,2240
4477,0.45,0.165,8125180.394766531,96906,8330,2169
4478,0.45,0.17,8172369.71166673,96906,8011,2106
4479,0.45,0.17500000000000002,8015883.800242186,96906,7700,2057
4480,0.45,0.18,7993358.397210287,96906,7384,1993
4481,0.45,0.185,8082242.2324619135,96906,7132,1937
4482,0.45,0.19,7973831.040283372,96906,6886,1892
4483,0.45,0.195,7971830.3466850575,96906,6673,1851
4484,0.45,0.2,7893751.96158609,96906,6467,1811
4485,0.45,0.20500000000000002,7943869.614050004,96906,6284,1770
4486,0.45,0.21,7753074.298662541,96906,6107,1748
4487,0.45,0.215,7632373.2512388425,96906,5933,1715
4488,0.45,0.22,7699299.324841999,96906,5764,1673
4489,0.45,0.225,7596672.494788904,96906,5620,1647
4490,0.45,0.23,7544866.775643596,96906,5484,1621
4491,0.45,0.23500000000000001,7521790.887451829,96906,5312,1574
4492,0.45,0.24,7525813.902957699,96906,5193,1549
4493,0.45,0.245,7399304.638748869,96906,5081,1531
4494,0.45,0.25,7373134.217692285,96906,4975,1509
4495,0.45,0.255,7396184.111836216,96906,4862,1478
4496,0.45,0.26,7423425.1602426395,96906,4778,1458
4497,0.45,0.265,7365556.972025623,96906,4700,1446
4498,0.45,0.27,7353207.940177297,96906,4617,1429
4499,0.45,0.275,7323083.901950797,96906,4544,1415
4500,0.45,0.28,7369980.902575346,96906,4488,1402
4501,0.45,0.28500000000000003,7297222.331108997,96906,4406,1388
4502,0.45,0.29,7282493.597293746,96906,4335,1373
4503,0.45,0.295,7251359.653231733,96906,4273,1362
4504,0.45,0.3,7294052.9156166995,96906,4218,1348
4505,0.45,0.305,7317416.042556761,96906,4167,1337
4506,0.45,0.31,7345476.854729762,96906,4120,1326
4507,0.45,0.315,7424720.0116262445,96906,4080,1314
4508,0.45,0.32,7424302.517927077,96906,4040,1305
4509,0.45,0.325,7438380.538210588,96906,3993,1293
4510,0.45,0.33,7451262.451997184,96906,3941,1279
4511,0.45,0.335,7549047.579512597,96906,3906,1266
4512,0.45,0.34,7552597.882382601,96906,3874,1259
4513,0.45,0.34500000000000003,7623093.551377942,96906,3841,1248
4514,0.45,0.35000000000000003,7647367.12799701,96906,3812,1242
4515,0.45,0.355,7692072.112981194,96906,3767,1228
4516,0.45,0.36,7778538.880540421,96906,3739,1217
4517,0.45,0.365,7856613.1024233475,96906,3710,1207
4518,0.45,0.37,7917553.508957246,96906,3682,1198
4519,0.45,0.375,7938325.488903371,96906,3651,1189
4520,0.45,0.38,7988824.028117251,96906,3617,1178
4521,0.45,0.385,7996061.606181406,96906,3582,1168
4522,0.45,0.39,8145673.576366371,96906,3556,1154
4523,0.45,0.395,8146455.322946096,96906,3526,1146
4524,0.45,0.4,8178414.69087844,96906,3503,1140
4525,0.45,0.405,8217774.192582034,96906,3474,1130
4526,0.45,0.41000000000000003,8306151.231043354,96906,3453,1121
4527,0.45,0.41500000000000004,8345118.6030478,96906,3421,1110
4528,0.45,0.42,8418815.69917102,96906,3391,1098
4529,0.45,0.425,8484794.892804239,96906,3377,1093
4530,0.45,0.43,8522980.949098429,96906,3355,1086
4531,0.45,0.435,8577719.81640492,96906,3331,1077
4532,0.45,0.44,8587784.095373696,96906,3304,1069
4533,0.45,0.445,8632361.23413437,96906,3278,1059
4534,0.45,0.45,8587841.5074327,96906,3247,1051
4535,0.45,0.455,8646929.625377787,96906,3221,1040
4536,0.45,0.46,8636598.16965003,96906,3199,1034
4537,0.45,0.465,8632982.038298182,96906,3177,1028
4538,0.45,0.47000000000000003,8552302.338279745,96906,3150,1023
4539,0.45,0.47500000000000003,8540674.059997223,96906,3138,1022
4540,0.45,0.48,8528239.314088417,96906,3126,1021
4541,0.45,0.485,8577423.147196863,96906,3115,1017
4542,0.45,0.49,8641473.907602785,96906,3097,1009
4543,0.45,0.495,8658838.186960207,96906,3080,1004
4544,0.45,0.5,8749198.830489513,96906,3066,996
4545,0.46,0.0,-6023841.918888301,97377,45385,7076
4546,0.46,0.005,-4276272.698273699,97377,43421,6855
4547,0.46,0.01,-2524368.3475258704,97377,41550,6631
4548,0.46,0.015,-929104.9800494375,97377,39742,6412
4549,0.46,0.02,423560.26546262123,97377,37950,6202
4550,0.46,0.025,1545040.5934643704,97377,36185,6005
4551,0.46,0.03,2767425.9966429067,97377,34453,5795
4552,0.46,0.035,3722279.6754567646,97377,32683,5583
4553,0.46,0.04,4671015.861988228,97377,30957,5371
4554,0.46,0.045,5477110.658922481,97377,29311,5163
4555,0.46,0.05,6327887.097684258,97377,27664,4945
4556,0.46,0.055,6776944.203211398,97377,26027,4749
4557,0.46,0.06,7256957.08437534,97377,24474,4550
4558,0.46,0.065,7481012.116622767,97377,23083,4385
4559,0.46,0.07,7726231.590109265,97377,21789,4212
4560,0.46,0.075,7974458.032841429,97377,20594,4050
4561,0.46,0.08,8273347.509459236,97377,19495,3893
4562,0.46,0.085,8278067.792762839,97377,18458,3758
4563,0.46,0.09,8393709.637532413,97377,17465,3615
4564,0.46,0.095,8485592.596635118,97377,16556,3486
4565,0.46,0.1,8718529.731043817,97377,15689,3346
4566,0.46,0.105,8795174.098754447,97377,14794,3205
4567,0.46,0.11,9019127.154980293,97377,13977,3066
4568,0.46,0.115,9194291.71376316,97377,13265,2944
4569,0.46,0.12,9068839.512095613,97377,12590,2843
4570,0.46,0.125,8842205.100937804,97377,11976,2762
4571,0.46,0.13,8612837.032436943,97377,11396,2687
4572,0.46,0.135,8585853.153088719,97377,10814,2594
4573,0.46,0.14,8528773.711632019,97377,10348,2522
4574,0.46,0.145,8332174.771132997,97377,9891,2458
4575,0.46,0.15,8195809.520365432,97377,9475,2392
4576,0.46,0.155,8133051.362551926,97377,9091,2327
4577,0.46,0.16,8052648.524785727,97377,8756,2276
4578,0.46,0.165,8103598.13450736,97377,8392,2201
4579,0.46,0.17,8151667.78959573,97377,8071,2137
4580,0.46,0.17500000000000002,7995671.21288974,97377,7760,2088
4581,0.46,0.18,7983345.343675496,97377,7439,2021
4582,0.46,0.185,8072242.2324619135,97377,7187,1965
4583,0.46,0.19,7963831.040283372,97377,6941,1920
4584,0.46,0.195,7961830.3466850575,97377,6728,1879
4585,0.46,0.2,7883751.96158609,97377,6522,1839
4586,0.46,0.20500000000000002,7933869.614050004,97377,6339,1798
4587,0.46,0.21,7743074.298662541,97377,6162,1776
4588,0.46,0.215,7622373.2512388425,97377,5988,1743
4589,0.46,0.22,7689299.324841999,97377,5819,1701
4590,0.46,0.225,7586672.494788904,97377,5675,1675
4591,0.46,0.23,7534866.775643596,97377,5539,1649
4592,0.46,0.23500000000000001,7511790.887451829,97377,5367,1602
4593,0.46,0.24,7515813.902957699,97377,5248,1577
4594,0.46,0.245,7389304.638748869,97377,5136,1559
4595,0.46,0.25,7363134.217692285,97377,5030,1537
4596,0.46,0.255,7386184.111836216,97377,4917,1506
4597,0.46,0.26,7413425.1602426395,97377,4833,1486
4598,0.46,0.265,7355556.972025623,97377,4755,1474
4599,0.46,0.27,7343207.940177298,97377,4672,1457
4600,0.46,0.275,7313083.901950797,97377,4599,1443
4601,0.46,0.28,7359980.902575346,97377,4543,1430
4602,0.46,0.28500000000000003,7287222.331108997,97377,4461,1416
4603,0.46,0.29,7272493.597293746,97377,4390,1401
4604,0.46,0.295,7241359.653231733,97377,4328,1390
4605,0.46,0.3,7284052.9156166995,97377,4273,1376
4606,0.46,0.305,7307416.042556761,97377,4222,1365
4607,0.46,0.31,7335476.854729762,97377,4175,1354
4608,0.46,0.315,7414720.0116262445,97377,4135,1342
4609,0.46,0.32,7414302.517927077,97377,4095,1333
4610,0.46,0.325,7428380.538210588,97377,4048,1321
4611,0.46,0.33,7441262.451997184,97377,3996,1307
4612,0.46,0.335,7539047.579512597,97377,3961,1294
4613,0.46,0.34,7542597.882382601,97377,3929,1287
4614,0.46,0.34500000000000003,7613093.551377942,97377,3896,1276
4615,0.46,0.35000000000000003,7637367.12799701,97377,3867,1270
4616,0.46,0.355,7682072.112981194,97377,3822,1256
4617,0.46,0.36,7768538.880540421,97377,3794,1245
4618,0.46,0.365,7846613.1024233475,97377,3765,1235
4619,0.46,0.37,7907553.508957246,97377,3737,1226
4620,0.46,0.375,7928325.488903371,97377,3706,1217
4621,0.46,0.38,7978824.028117251,97377,3672,1206
4622,0.46,0.385,7986061.606181406,97377,3637,1196
4623,0.46,0.39,8135673.576366371,97377,3611,1182
4624,0.46,0.395,8136455.322946096,97377,3581,1174
4625,0.46,0.4,8168414.69087844,97377,3558,1168
4626,0.46,0.405,8207774.192582034,97377,3529,1158
4627,0.46,0.41000000000000003,8296151.231043354,97377,3508,1149
4628,0.46,0.41500000000000004,8335118.603047799,97377,3476,1138
4629,0.46,0.42,8408815.69917102,97377,3446,1126
4630,0.46,0.425,8474794.892804239,97377,3432,1121
4631,0.46,0.43,8512980.949098429,97377,3410,1114
4632,0.46,0.435,8567719.81640492,97377,3386,1105
4633,0.46,0.44,8577784.095373696,97377,3359,1097
4634,0.46,0.445,8622361.23413437,97377,3333,1087
4635,0.46,0.45,8577841.5074327,97377,3302,1079
4636,0.46,0.455,8636929.625377787,97377,3276,1068
4637,0.46,0.46,8626598.16965003,97377,3254,1062
4638,0.46,0.465,8622982.038298182,97377,3232,1056
4639,0.46,0.47000000000000003,8542302.338279745,97377,3205,1051
